======================================================================
ARM A: JOINT self-play, V2V prior, 312 updates (matches W5 budget)
======================================================================
  [jointV2V] steps=  351,696 ret=  -250.0 coll= 25.0%
  [jointV2V] steps=  351,904 ret=  -340.0 coll= 34.0%
  [jointV2V] steps=  352,112 ret=  -320.0 coll= 32.0%
  [jointV2V] steps=  352,320 ret=  -230.0 coll= 23.0%
  [jointV2V] steps=  352,528 ret=  -130.0 coll= 13.0%
  [jointV2V] steps=  352,736 ret=  -130.0 coll= 13.0%
  [jointV2V] steps=  352,944 ret=  -250.0 coll= 25.0%
  [jointV2V] steps=  353,152 ret=  -250.0 coll= 25.0%
  [jointV2V] steps=  353,360 ret=  -250.0 coll= 25.0%
  [jointV2V] steps=  353,568 ret=  -250.0 coll= 25.0%
  [jointV2V] steps=  353,776 ret=  -270.0 coll= 27.0%
  [jointV2V] steps=  353,984 ret=  -200.0 coll= 20.0%
  [jointV2V] steps=  354,192 ret=   -60.0 coll=  6.0%
  [jointV2V] steps=  354,400 ret=  -140.0 coll= 14.0%
  [jointV2V] steps=  354,608 ret=  -260.0 coll= 26.0%
  [jointV2V] steps=  354,816 ret=  -410.0 coll= 41.0%
  [jointV2V] steps=  355,024 ret=  -430.0 coll= 43.0%
  [jointV2V] steps=  355,232 ret=  -420.0 coll= 42.0%
  [jointV2V] steps=  355,440 ret=  -370.0 coll= 37.0%
  [jointV2V] steps=  355,648 ret=  -490.0 coll= 49.0%
  [jointV2V] steps=  355,856 ret=  -520.0 coll= 52.0%
  [jointV2V] steps=  356,064 ret=  -460.0 coll= 46.0%
  [jointV2V] steps=  356,272 ret=  -360.0 coll= 36.0%
  [jointV2V] steps=  356,480 ret=  -490.0 coll= 49.0%
  [jointV2V] steps=  356,688 ret=  -490.0 coll= 49.0%
  [jointV2V] steps=  356,896 ret=  -490.0 coll= 49.0%
  [jointV2V] steps=  357,104 ret=  -320.0 coll= 32.0%
  [jointV2V] steps=  357,312 ret=  -320.0 coll= 32.0%
  [jointV2V] steps=  357,520 ret=  -440.0 coll= 44.0%
  [jointV2V] steps=  357,728 ret=  -490.0 coll= 49.0%
  [jointV2V] steps=  357,936 ret=  -490.0 coll= 49.0%
  [jointV2V] steps=  358,144 ret=  -490.0 coll= 49.0%
  [jointV2V] steps=  358,352 ret=  -490.0 coll= 49.0%
  [jointV2V] steps=  358,560 ret=  -490.0 coll= 49.0%
  [jointV2V] steps=  358,768 ret=  -490.0 coll= 49.0%
  [jointV2V] steps=  358,976 ret=  -490.0 coll= 49.0%
  [jointV2V] steps=  359,184 ret=  -490.0 coll= 49.0%
  [jointV2V] steps=  359,392 ret=  -610.0 coll= 61.0%
  [jointV2V] steps=  359,600 ret=  -420.0 coll= 42.0%
  [jointV2V] steps=  359,808 ret=  -340.0 coll= 34.0%
  [jointV2V] steps=  360,016 ret=  -250.0 coll= 25.0%
  [jointV2V] steps=  360,224 ret=  -370.0 coll= 37.0%
  [jointV2V] steps=  360,432 ret=  -370.0 coll= 37.0%
  [jointV2V] steps=  360,640 ret=  -280.0 coll= 28.0%
  [jointV2V] steps=  360,848 ret=  -240.0 coll= 24.0%
  [jointV2V] steps=  361,056 ret=  -240.0 coll= 24.0%
  [jointV2V] steps=  361,264 ret=  -120.0 coll= 12.0%
  [jointV2V] steps=  361,472 ret=  -120.0 coll= 12.0%
  [jointV2V] steps=  361,680 ret=  -250.0 coll= 25.0%
  [jointV2V] steps=  361,888 ret=  -250.0 coll= 25.0%
  [jointV2V] steps=  362,096 ret=  -250.0 coll= 25.0%
  [jointV2V] steps=  362,304 ret=  -210.0 coll= 21.0%
  [jointV2V] steps=  362,512 ret=  -180.0 coll= 18.0%
  [jointV2V] steps=  362,720 ret=  -250.0 coll= 25.0%
  [jointV2V] steps=  362,928 ret=  -250.0 coll= 25.0%
  [jointV2V] steps=  363,136 ret=  -250.0 coll= 25.0%
  [jointV2V] steps=  363,344 ret=  -230.0 coll= 23.0%
  [jointV2V] steps=  363,552 ret=  -280.0 coll= 28.0%
  [jointV2V] steps=  363,760 ret=  -520.0 coll= 52.0%
  [jointV2V] steps=  363,968 ret=  -540.0 coll= 54.0%
  [jointV2V] steps=  364,176 ret=  -670.0 coll= 67.0%
  [jointV2V] steps=  364,384 ret=  -750.0 coll= 75.0%
  [jointV2V] steps=  364,592 ret=  -750.0 coll= 75.0%
  [jointV2V] steps=  364,800 ret=  -750.0 coll= 75.0%
  [jointV2V] steps=  365,008 ret=  -750.0 coll= 75.0%
  [jointV2V] steps=  365,216 ret=  -750.0 coll= 75.0%
  [jointV2V] steps=  365,424 ret=  -730.0 coll= 73.0%
  [jointV2V] steps=  365,632 ret=  -580.0 coll= 58.0%
  [jointV2V] steps=  365,840 ret=  -490.0 coll= 49.0%
  [jointV2V] steps=  366,048 ret=  -470.0 coll= 47.0%
  [jointV2V] steps=  366,256 ret=  -330.0 coll= 33.0%
  [jointV2V] steps=  366,464 ret=  -450.0 coll= 45.0%
  [jointV2V] steps=  366,672 ret=  -530.0 coll= 53.0%
  [jointV2V] steps=  366,880 ret=  -620.0 coll= 62.0%
  [jointV2V] steps=  367,088 ret=  -560.0 coll= 56.0%
  [jointV2V] steps=  367,296 ret=  -500.0 coll= 50.0%
  [jointV2V] steps=  367,504 ret=  -500.0 coll= 50.0%
  [jointV2V] steps=  367,712 ret=  -470.0 coll= 47.0%
  [jointV2V] steps=  367,920 ret=  -500.0 coll= 50.0%
  [jointV2V] steps=  368,128 ret=  -500.0 coll= 50.0%
  [jointV2V] steps=  368,336 ret=  -480.0 coll= 48.0%
  [jointV2V] steps=  368,544 ret=  -440.0 coll= 44.0%
  [jointV2V] steps=  368,752 ret=  -450.0 coll= 45.0%
  [jointV2V] steps=  368,960 ret=  -500.0 coll= 50.0%
  [jointV2V] steps=  369,168 ret=  -490.0 coll= 49.0%
  [jointV2V] steps=  369,376 ret=  -380.0 coll= 38.0%
  [jointV2V] steps=  369,584 ret=  -450.0 coll= 45.0%
  [jointV2V] steps=  369,792 ret=  -500.0 coll= 50.0%
  [jointV2V] steps=  370,000 ret=  -500.0 coll= 50.0%
  [jointV2V] steps=  370,208 ret=  -580.0 coll= 58.0%
  [jointV2V] steps=  370,416 ret=  -540.0 coll= 54.0%
  [jointV2V] steps=  370,624 ret=  -550.0 coll= 55.0%
  [jointV2V] steps=  370,832 ret=  -550.0 coll= 55.0%
  [jointV2V] steps=  371,040 ret=  -500.0 coll= 50.0%
  [jointV2V] steps=  371,248 ret=  -620.0 coll= 62.0%
  [jointV2V] steps=  371,456 ret=  -560.0 coll= 56.0%
  [jointV2V] steps=  371,664 ret=  -370.0 coll= 37.0%
  [jointV2V] steps=  371,872 ret=  -360.0 coll= 36.0%
  [jointV2V] steps=  372,080 ret=  -380.0 coll= 38.0%
  [jointV2V] steps=  372,288 ret=  -300.0 coll= 30.0%
  [jointV2V] steps=  372,496 ret=  -220.0 coll= 22.0%
  [jointV2V] steps=  372,704 ret=  -130.0 coll= 13.0%
  [jointV2V] steps=  372,912 ret=  -130.0 coll= 13.0%
  [jointV2V] steps=  373,120 ret=  -130.0 coll= 13.0%
  [jointV2V] steps=  373,328 ret=  -150.0 coll= 15.0%
  [jointV2V] steps=  373,536 ret=  -330.0 coll= 33.0%
  [jointV2V] steps=  373,744 ret=  -370.0 coll= 37.0%
  [jointV2V] steps=  373,952 ret=  -370.0 coll= 37.0%
  [jointV2V] steps=  374,160 ret=  -350.0 coll= 35.0%
  [jointV2V] steps=  374,368 ret=  -330.0 coll= 33.0%
  [jointV2V] steps=  374,576 ret=  -360.0 coll= 36.0%
  [jointV2V] steps=  374,784 ret=  -250.0 coll= 25.0%
  [jointV2V] steps=  374,992 ret=  -220.0 coll= 22.0%
  [jointV2V] steps=  375,200 ret=  -120.0 coll= 12.0%
  [jointV2V] steps=  375,408 ret=  -240.0 coll= 24.0%
  [jointV2V] steps=  375,616 ret=  -250.0 coll= 25.0%
  [jointV2V] steps=  375,824 ret=  -250.0 coll= 25.0%
  [jointV2V] steps=  376,032 ret=  -250.0 coll= 25.0%
  [jointV2V] steps=  376,240 ret=  -160.0 coll= 16.0%
  [jointV2V] steps=  376,448 ret=  -120.0 coll= 12.0%
  [jointV2V] steps=  376,656 ret=  -120.0 coll= 12.0%
  [jointV2V] steps=  376,864 ret=  -120.0 coll= 12.0%
  [jointV2V] steps=  377,072 ret=  -120.0 coll= 12.0%
  [jointV2V] steps=  377,280 ret=  -120.0 coll= 12.0%
  [jointV2V] steps=  377,488 ret=  -120.0 coll= 12.0%
  [jointV2V] steps=  377,696 ret=  -230.0 coll= 23.0%
  [jointV2V] steps=  377,904 ret=  -120.0 coll= 12.0%
  [jointV2V] steps=  378,112 ret=  -230.0 coll= 23.0%
  [jointV2V] steps=  378,320 ret=  -240.0 coll= 24.0%
  [jointV2V] steps=  378,528 ret=  -240.0 coll= 24.0%
  [jointV2V] steps=  378,736 ret=  -370.0 coll= 37.0%
  [jointV2V] steps=  378,944 ret=  -370.0 coll= 37.0%
  [jointV2V] steps=  379,152 ret=  -270.0 coll= 27.0%
  [jointV2V] steps=  379,360 ret=  -240.0 coll= 24.0%
  [jointV2V] steps=  379,568 ret=  -120.0 coll= 12.0%
  [jointV2V] steps=  379,776 ret=  -200.0 coll= 20.0%
  [jointV2V] steps=  379,984 ret=  -240.0 coll= 24.0%
  [jointV2V] steps=  380,192 ret=  -250.0 coll= 25.0%
  [jointV2V] steps=  380,400 ret=  -350.0 coll= 35.0%
  [jointV2V] steps=  380,608 ret=  -240.0 coll= 24.0%
  [jointV2V] steps=  380,816 ret=  -240.0 coll= 24.0%
  [jointV2V] steps=  381,024 ret=  -240.0 coll= 24.0%
  [jointV2V] steps=  381,232 ret=  -300.0 coll= 30.0%
  [jointV2V] steps=  381,440 ret=  -130.0 coll= 13.0%
  [jointV2V] steps=  381,648 ret=  -120.0 coll= 12.0%
  [jointV2V] steps=  381,856 ret=  -100.0 coll= 10.0%
  [jointV2V] steps=  382,064 ret=   -50.0 coll=  5.0%
  [jointV2V] steps=  382,272 ret=  -210.0 coll= 21.0%
  [jointV2V] steps=  382,480 ret=  -370.0 coll= 37.0%
  [jointV2V] steps=  382,688 ret=  -360.0 coll= 36.0%
  [jointV2V] steps=  382,896 ret=  -120.0 coll= 12.0%
  [jointV2V] steps=  383,104 ret=  -120.0 coll= 12.0%
  [jointV2V] steps=  383,312 ret=  -120.0 coll= 12.0%
  [jointV2V] steps=  383,520 ret=   -40.0 coll=  4.0%
  [jointV2V] steps=  383,728 ret=     0.0 coll=  0.0%
  [jointV2V] steps=  383,936 ret=     0.0 coll=  0.0%
  [jointV2V] steps=  384,144 ret=     0.0 coll=  0.0%
  [jointV2V] steps=  384,352 ret=     0.0 coll=  0.0%
  [jointV2V] steps=  384,560 ret=     0.0 coll=  0.0%
  [jointV2V] steps=  384,768 ret=  -100.0 coll= 10.0%
  [jointV2V] steps=  384,976 ret=  -120.0 coll= 12.0%
  [jointV2V] steps=  385,184 ret=   -70.0 coll=  7.0%
  [jointV2V] steps=  385,392 ret=     0.0 coll=  0.0%
  [jointV2V] steps=  385,600 ret=     0.0 coll=  0.0%
  [jointV2V] steps=  385,808 ret=     0.0 coll=  0.0%
  [jointV2V] steps=  386,016 ret=     0.0 coll=  0.0%
  [jointV2V] steps=  386,224 ret=     0.0 coll=  0.0%
  [jointV2V] steps=  386,432 ret=     0.0 coll=  0.0%
  [jointV2V] steps=  386,640 ret=     0.0 coll=  0.0%
  [jointV2V] steps=  386,848 ret=   -50.0 coll=  5.0%
  [jointV2V] steps=  387,056 ret=  -130.0 coll= 13.0%
  [jointV2V] steps=  387,264 ret=  -220.0 coll= 22.0%
  [jointV2V] steps=  387,472 ret=  -260.0 coll= 26.0%
  [jointV2V] steps=  387,680 ret=  -260.0 coll= 26.0%
  [jointV2V] steps=  387,888 ret=  -240.0 coll= 24.0%
  [jointV2V] steps=  388,096 ret=  -130.0 coll= 13.0%
  [jointV2V] steps=  388,304 ret=  -130.0 coll= 13.0%
  [jointV2V] steps=  388,512 ret=  -130.0 coll= 13.0%
  [jointV2V] steps=  388,720 ret=  -130.0 coll= 13.0%
  [jointV2V] steps=  388,928 ret=  -210.0 coll= 21.0%
  [jointV2V] steps=  389,136 ret=  -250.0 coll= 25.0%
  [jointV2V] steps=  389,344 ret=  -260.0 coll= 26.0%
  [jointV2V] steps=  389,552 ret=  -460.0 coll= 46.0%
  [jointV2V] steps=  389,760 ret=  -500.0 coll= 50.0%
  [jointV2V] steps=  389,968 ret=  -420.0 coll= 42.0%
  [jointV2V] steps=  390,176 ret=  -380.0 coll= 38.0%
  [jointV2V] steps=  390,384 ret=  -380.0 coll= 38.0%
  [jointV2V] steps=  390,592 ret=  -380.0 coll= 38.0%
  [jointV2V] steps=  390,800 ret=  -450.0 coll= 45.0%
  [jointV2V] steps=  391,008 ret=  -500.0 coll= 50.0%
  [jointV2V] steps=  391,216 ret=  -410.0 coll= 41.0%
  [jointV2V] steps=  391,424 ret=  -260.0 coll= 26.0%
  [jointV2V] steps=  391,632 ret=  -260.0 coll= 26.0%
  [jointV2V] steps=  391,840 ret=  -260.0 coll= 26.0%
  [jointV2V] steps=  392,048 ret=  -150.0 coll= 15.0%
  [jointV2V] steps=  392,256 ret=  -230.0 coll= 23.0%
  [jointV2V] steps=  392,464 ret=  -270.0 coll= 27.0%
  [jointV2V] steps=  392,672 ret=  -120.0 coll= 12.0%
  [jointV2V] steps=  392,880 ret=  -120.0 coll= 12.0%
  [jointV2V] steps=  393,088 ret=  -120.0 coll= 12.0%
  [jointV2V] steps=  393,296 ret=  -240.0 coll= 24.0%
  [jointV2V] steps=  393,504 ret=  -250.0 coll= 25.0%
  [jointV2V] steps=  393,712 ret=  -250.0 coll= 25.0%
  [jointV2V] steps=  393,920 ret=  -250.0 coll= 25.0%
  [jointV2V] steps=  394,128 ret=  -270.0 coll= 27.0%
  [jointV2V] steps=  394,336 ret=  -380.0 coll= 38.0%
  [jointV2V] steps=  394,544 ret=  -360.0 coll= 36.0%
  [jointV2V] steps=  394,752 ret=  -270.0 coll= 27.0%
  [jointV2V] steps=  394,960 ret=  -340.0 coll= 34.0%
  [jointV2V] steps=  395,168 ret=  -250.0 coll= 25.0%
  [jointV2V] steps=  395,376 ret=  -250.0 coll= 25.0%
  [jointV2V] steps=  395,584 ret=  -190.0 coll= 19.0%
  [jointV2V] steps=  395,792 ret=  -130.0 coll= 13.0%
  [jointV2V] steps=  396,000 ret=  -130.0 coll= 13.0%
  [jointV2V] steps=  396,208 ret=  -170.0 coll= 17.0%
  [jointV2V] steps=  396,416 ret=  -260.0 coll= 26.0%
  [jointV2V] steps=  396,624 ret=  -260.0 coll= 26.0%
  [jointV2V] steps=  396,832 ret=  -130.0 coll= 13.0%
  [jointV2V] steps=  397,040 ret=  -130.0 coll= 13.0%
  [jointV2V] steps=  397,248 ret=  -130.0 coll= 13.0%
  [jointV2V] steps=  397,456 ret=  -130.0 coll= 13.0%
  [jointV2V] steps=  397,664 ret=  -130.0 coll= 13.0%
  [jointV2V] steps=  397,872 ret=  -130.0 coll= 13.0%
  [jointV2V] steps=  398,080 ret=  -130.0 coll= 13.0%
  [jointV2V] steps=  398,288 ret=  -130.0 coll= 13.0%
  [jointV2V] steps=  398,496 ret=  -160.0 coll= 16.0%
  [jointV2V] steps=  398,704 ret=  -340.0 coll= 34.0%
  [jointV2V] steps=  398,912 ret=  -390.0 coll= 39.0%
  [jointV2V] steps=  399,120 ret=  -290.0 coll= 29.0%
  [jointV2V] steps=  399,328 ret=  -380.0 coll= 38.0%
  [jointV2V] steps=  399,536 ret=  -360.0 coll= 36.0%
  [jointV2V] steps=  399,744 ret=  -250.0 coll= 25.0%
  [jointV2V] steps=  399,952 ret=  -250.0 coll= 25.0%
  [jointV2V] steps=  400,160 ret=  -340.0 coll= 34.0%
  [jointV2V] steps=  400,368 ret=  -380.0 coll= 38.0%
  [jointV2V] steps=  400,576 ret=  -380.0 coll= 38.0%
  [jointV2V] steps=  400,784 ret=  -380.0 coll= 38.0%
  [jointV2V] steps=  400,992 ret=  -380.0 coll= 38.0%
  [jointV2V] steps=  401,200 ret=  -300.0 coll= 30.0%
  [jointV2V] steps=  401,408 ret=  -260.0 coll= 26.0%
  [jointV2V] steps=  401,616 ret=  -260.0 coll= 26.0%
  [jointV2V] steps=  401,824 ret=  -270.0 coll= 27.0%
  [jointV2V] steps=  402,032 ret=  -380.0 coll= 38.0%
  [jointV2V] steps=  402,240 ret=  -290.0 coll= 29.0%
  [jointV2V] steps=  402,448 ret=  -250.0 coll= 25.0%
  [jointV2V] steps=  402,656 ret=  -250.0 coll= 25.0%
  [jointV2V] steps=  402,864 ret=  -290.0 coll= 29.0%
  [jointV2V] steps=  403,072 ret=  -380.0 coll= 38.0%
  [jointV2V] steps=  403,280 ret=  -380.0 coll= 38.0%
  [jointV2V] steps=  403,488 ret=  -380.0 coll= 38.0%
  [jointV2V] steps=  403,696 ret=  -380.0 coll= 38.0%
  [jointV2V] steps=  403,904 ret=  -380.0 coll= 38.0%
  [jointV2V] steps=  404,112 ret=  -500.0 coll= 50.0%
  [jointV2V] steps=  404,320 ret=  -500.0 coll= 50.0%
  [jointV2V] steps=  404,528 ret=  -180.0 coll= 18.0%
  [jointV2V] steps=  404,736 ret=  -130.0 coll= 13.0%
  [jointV2V] steps=  404,944 ret=  -130.0 coll= 13.0%
  [jointV2V] steps=  405,152 ret=  -130.0 coll= 13.0%
  [jointV2V] steps=  405,360 ret=  -140.0 coll= 14.0%
  [jointV2V] steps=  405,568 ret=  -260.0 coll= 26.0%
  [jointV2V] steps=  405,776 ret=  -260.0 coll= 26.0%
  [jointV2V] steps=  405,984 ret=  -350.0 coll= 35.0%
  [jointV2V] steps=  406,192 ret=  -380.0 coll= 38.0%
  [jointV2V] steps=  406,400 ret=  -320.0 coll= 32.0%
  [jointV2V] steps=  406,608 ret=  -250.0 coll= 25.0%
  [jointV2V] steps=  406,816 ret=  -250.0 coll= 25.0%
  [jointV2V] steps=  407,024 ret=  -250.0 coll= 25.0%
  [jointV2V] steps=  407,232 ret=  -170.0 coll= 17.0%
  [jointV2V] steps=  407,440 ret=  -130.0 coll= 13.0%
  [jointV2V] steps=  407,648 ret=  -240.0 coll= 24.0%
  [jointV2V] steps=  407,856 ret=  -260.0 coll= 26.0%
  [jointV2V] steps=  408,064 ret=  -180.0 coll= 18.0%
  [jointV2V] steps=  408,272 ret=  -130.0 coll= 13.0%
  [jointV2V] steps=  408,480 ret=  -130.0 coll= 13.0%
  [jointV2V] steps=  408,688 ret=  -130.0 coll= 13.0%
  [jointV2V] steps=  408,896 ret=  -130.0 coll= 13.0%
  [jointV2V] steps=  409,104 ret=  -240.0 coll= 24.0%
  [jointV2V] steps=  409,312 ret=  -220.0 coll= 22.0%
  [jointV2V] steps=  409,520 ret=  -200.0 coll= 20.0%
  [jointV2V] steps=  409,728 ret=  -250.0 coll= 25.0%
  [jointV2V] steps=  409,936 ret=  -260.0 coll= 26.0%
  [jointV2V] steps=  410,144 ret=  -310.0 coll= 31.0%
  [jointV2V] steps=  410,352 ret=  -380.0 coll= 38.0%
  [jointV2V] steps=  410,560 ret=  -380.0 coll= 38.0%
  [jointV2V] steps=  410,768 ret=  -380.0 coll= 38.0%
  [jointV2V] steps=  410,976 ret=  -370.0 coll= 37.0%
  [jointV2V] steps=  411,184 ret=  -160.0 coll= 16.0%
  [jointV2V] steps=  411,392 ret=  -130.0 coll= 13.0%
  [jointV2V] steps=  411,600 ret=  -180.0 coll= 18.0%
  [jointV2V] steps=  411,808 ret=  -250.0 coll= 25.0%
  [jointV2V] steps=  412,016 ret=  -310.0 coll= 31.0%
  [jointV2V] steps=  412,224 ret=  -380.0 coll= 38.0%
  [jointV2V] steps=  412,432 ret=  -340.0 coll= 34.0%
  [jointV2V] steps=  412,640 ret=  -340.0 coll= 34.0%
  [jointV2V] steps=  412,848 ret=  -250.0 coll= 25.0%
  [jointV2V] steps=  413,056 ret=  -240.0 coll= 24.0%
  [jointV2V] steps=  413,264 ret=  -390.0 coll= 39.0%
  [jointV2V] steps=  413,472 ret=  -500.0 coll= 50.0%
  [jointV2V] steps=  413,680 ret=  -500.0 coll= 50.0%
  [jointV2V] steps=  413,888 ret=  -500.0 coll= 50.0%
  [jointV2V] steps=  414,096 ret=  -500.0 coll= 50.0%
  [jointV2V] steps=  414,304 ret=  -480.0 coll= 48.0%
  [jointV2V] steps=  414,512 ret=  -370.0 coll= 37.0%
  [jointV2V] steps=  414,720 ret=  -370.0 coll= 37.0%
  [jointV2V] steps=  414,928 ret=  -440.0 coll= 44.0%
  [jointV2V] steps=  415,136 ret=  -500.0 coll= 50.0%
  [jointV2V] steps=  415,344 ret=  -530.0 coll= 53.0%
  [jointV2V] steps=  415,552 ret=  -510.0 coll= 51.0%
  [jointV2V] steps=  415,760 ret=  -440.0 coll= 44.0%
  [jointV2V] steps=  415,968 ret=  -380.0 coll= 38.0%
  [jointV2V] steps=  416,176 ret=  -380.0 coll= 38.0%
  [jointV2V] steps=  416,384 ret=  -380.0 coll= 38.0%
  [jointV2V] steps=  416,592 ret=  -380.0 coll= 38.0%
  [jointV2V] steps=  416,800 ret=  -260.0 coll= 26.0%
  [jointV2V] steps=  417,008 ret=  -180.0 coll= 18.0%
  [jointV2V] steps=  417,216 ret=  -130.0 coll= 13.0%
  [jointV2V] steps=  417,424 ret=  -100.0 coll= 10.0%
  [jointV2V] steps=  417,632 ret=     0.0 coll=  0.0%
  [jointV2V] steps=  417,840 ret=   -10.0 coll=  1.0%
  [jointV2V] steps=  418,048 ret=  -210.0 coll= 21.0%
  [jointV2V] steps=  418,256 ret=  -290.0 coll= 29.0%
  [jointV2V] steps=  418,464 ret=  -220.0 coll= 22.0%
  [jointV2V] steps=  418,672 ret=  -250.0 coll= 25.0%
  [jointV2V] steps=  418,880 ret=  -110.0 coll= 11.0%
  [jointV2V] steps=  419,088 ret=     0.0 coll=  0.0%
  [jointV2V] steps=  419,296 ret=     0.0 coll=  0.0%
  [jointV2V] steps=  419,504 ret=     0.0 coll=  0.0%
  [jointV2V] steps=  419,712 ret=     0.0 coll=  0.0%
  [jointV2V] steps=  419,920 ret=     0.0 coll=  0.0%
  [jointV2V] steps=  420,128 ret=     0.0 coll=  0.0%
  [jointV2V] steps=  420,336 ret=     0.0 coll=  0.0%
  [jointV2V] steps=  420,544 ret=   -50.0 coll=  5.0%
  [jointV2V] steps=  420,752 ret=  -130.0 coll= 13.0%
  [jointV2V] steps=  420,960 ret=  -280.0 coll= 28.0%
  [jointV2V] steps=  421,168 ret=  -500.0 coll= 50.0%
  [jointV2V] steps=  421,376 ret=  -500.0 coll= 50.0%
  [jointV2V] steps=  421,584 ret=  -500.0 coll= 50.0%
  [jointV2V] steps=  421,792 ret=  -390.0 coll= 39.0%
  [jointV2V] steps=  422,000 ret=  -440.0 coll= 44.0%
  [jointV2V] steps=  422,208 ret=  -500.0 coll= 50.0%
  [jointV2V] steps=  422,416 ret=  -410.0 coll= 41.0%
  [jointV2V] steps=  422,624 ret=  -320.0 coll= 32.0%
  [jointV2V] steps=  422,832 ret=  -180.0 coll= 18.0%
  [jointV2V] steps=  423,040 ret=  -160.0 coll= 16.0%
  [jointV2V] steps=  423,248 ret=  -260.0 coll= 26.0%
  [jointV2V] steps=  423,456 ret=  -260.0 coll= 26.0%
  [jointV2V] steps=  423,664 ret=  -250.0 coll= 25.0%
  [jointV2V] steps=  423,872 ret=  -250.0 coll= 25.0%
  [jointV2V] steps=  424,080 ret=  -140.0 coll= 14.0%
  [jointV2V] steps=  424,288 ret=  -210.0 coll= 21.0%
  [jointV2V] steps=  424,496 ret=  -250.0 coll= 25.0%
  [jointV2V] steps=  424,704 ret=  -250.0 coll= 25.0%
  [jointV2V] steps=  424,912 ret=  -340.0 coll= 34.0%
  [jointV2V] steps=  425,120 ret=  -410.0 coll= 41.0%
  [jointV2V] steps=  425,328 ret=  -380.0 coll= 38.0%
  [jointV2V] steps=  425,536 ret=  -280.0 coll= 28.0%
  [jointV2V] steps=  425,744 ret=  -340.0 coll= 34.0%
  [jointV2V] steps=  425,952 ret=  -380.0 coll= 38.0%
  [jointV2V] steps=  426,160 ret=  -570.0 coll= 57.0%
  [jointV2V] steps=  426,368 ret=  -510.0 coll= 51.0%
  [jointV2V] steps=  426,576 ret=  -440.0 coll= 44.0%
  [jointV2V] steps=  426,784 ret=  -480.0 coll= 48.0%
  [jointV2V] steps=  426,992 ret=  -500.0 coll= 50.0%
  [jointV2V] steps=  427,200 ret=  -500.0 coll= 50.0%
  [jointV2V] steps=  427,408 ret=  -500.0 coll= 50.0%
  [jointV2V] steps=  427,616 ret=  -500.0 coll= 50.0%
  [jointV2V] steps=  427,824 ret=  -500.0 coll= 50.0%
  [jointV2V] steps=  428,032 ret=  -500.0 coll= 50.0%
  [jointV2V] steps=  428,240 ret=  -430.0 coll= 43.0%
  [jointV2V] steps=  428,448 ret=  -370.0 coll= 37.0%
  [jointV2V] steps=  428,656 ret=  -370.0 coll= 37.0%
  [jointV2V] steps=  428,864 ret=  -370.0 coll= 37.0%
  [jointV2V] steps=  429,072 ret=  -350.0 coll= 35.0%
  [jointV2V] steps=  429,280 ret=  -420.0 coll= 42.0%
  [jointV2V] steps=  429,488 ret=  -340.0 coll= 34.0%
  [jointV2V] steps=  429,696 ret=  -240.0 coll= 24.0%
  [jointV2V] steps=  429,904 ret=  -210.0 coll= 21.0%
  [jointV2V] steps=  430,112 ret=  -180.0 coll= 18.0%
  [jointV2V] steps=  430,320 ret=  -250.0 coll= 25.0%
  [jointV2V] steps=  430,528 ret=  -190.0 coll= 19.0%
  [jointV2V] steps=  430,736 ret=  -130.0 coll= 13.0%
  [jointV2V] steps=  430,944 ret=  -240.0 coll= 24.0%
  [jointV2V] steps=  431,152 ret=  -260.0 coll= 26.0%
  [jointV2V] steps=  431,360 ret=  -260.0 coll= 26.0%
  [jointV2V] steps=  431,568 ret=  -280.0 coll= 28.0%
  [jointV2V] steps=  431,776 ret=  -260.0 coll= 26.0%
  [jointV2V] steps=  431,984 ret=  -320.0 coll= 32.0%
  [jointV2V] steps=  432,192 ret=  -390.0 coll= 39.0%
  [jointV2V] steps=  432,400 ret=  -390.0 coll= 39.0%
  [jointV2V] steps=  432,608 ret=  -390.0 coll= 39.0%
  [jointV2V] steps=  432,816 ret=  -430.0 coll= 43.0%
  [jointV2V] steps=  433,024 ret=  -480.0 coll= 48.0%
  [jointV2V] steps=  433,232 ret=  -290.0 coll= 29.0%
  [jointV2V] steps=  433,440 ret=  -350.0 coll= 35.0%
  [jointV2V] steps=  433,648 ret=  -510.0 coll= 51.0%
  [jointV2V] steps=  433,856 ret=  -510.0 coll= 51.0%
  [jointV2V] steps=  434,064 ret=  -510.0 coll= 51.0%
  [jointV2V] steps=  434,272 ret=  -510.0 coll= 51.0%
  [jointV2V] steps=  434,480 ret=  -510.0 coll= 51.0%
  [jointV2V] steps=  434,688 ret=  -510.0 coll= 51.0%
  [jointV2V] steps=  434,896 ret=  -500.0 coll= 50.0%
  [jointV2V] steps=  435,104 ret=  -380.0 coll= 38.0%
  [jointV2V] steps=  435,312 ret=  -380.0 coll= 38.0%
  [jointV2V] steps=  435,520 ret=  -380.0 coll= 38.0%
  [jointV2V] steps=  435,728 ret=  -380.0 coll= 38.0%
  [jointV2V] steps=  435,936 ret=  -400.0 coll= 40.0%
  [jointV2V] steps=  436,144 ret=  -510.0 coll= 51.0%
  [jointV2V] steps=  436,352 ret=  -510.0 coll= 51.0%
  [jointV2V] steps=  436,560 ret=  -330.0 coll= 33.0%
  [jointV2V] steps=  436,768 ret=  -340.0 coll= 34.0%
  [jointV2V] steps=  436,976 ret=  -330.0 coll= 33.0%
